"tanggal","nama_kab_kota","kode_kab_kota","konfirmasi_total","konfirmasi_sembuh","konfirmasi_meninggal","konfirmasi_aktif","med_level","avg_delay","avg_speed_kmh","med_total_records"
2020-07-11,Kabupaten Garut,"3205",23,8,3,12,2.0,167.02986500645412,19.43476286058435,11.0
2020-07-11,Kabupaten Indramayu,"3212",36,12,3,21,2.0,156.13515259753697,25.032093672916808,7.5
2020-07-11,Kabupaten Karawang,"3215",51,12,1,38,2.0,135.2741163908425,20.230990557599878,9.0
2020-07-11,Kabupaten Kuningan,"3208",33,12,2,19,2.0,122.97890761372828,24.32162764936442,10.0
2020-07-11,Kabupaten Majalengka,"3210",7,4,1,2,2.0,142.97843392944336,22.30589580631256,9.0
2020-07-11,Kabupaten Pangandaran,"3218",17,2,0,15,1.0,136.4575422878923,25.55331356772061,8.0
2020-07-11,Kabupaten Purwakarta,"3214",34,23,1,10,2.0,156.99186304025815,18.59314355469701,10.0
2020-07-11,Kabupaten Subang,"3213",54,28,2,24,2.0,135.86120824854774,22.208365243391928,10.0
2020-07-11,Kabupaten Sukabumi,"3202",68,28,0,40,2.0,214.80675220420244,17.729543128694065,11.0
2020-07-11,Kabupaten Sumedang,"3211",18,11,0,7,2.0,158.55247860312633,18.441917899539117,10.0
2020-07-11,Kabupaten Tasikmalaya,"3206",8,1,1,6,2.0,159.5703549032728,22.710759206945674,10.0
2020-07-11,Kota Bandung,"3273",439,240,42,157,3.0,109.72742913221079,13.079473027742855,10.0
2020-07-11,Kota Banjar,"3279",12,6,1,5,1.0,101.25896005069508,25.923119507583916,7.0
2020-07-11,Kota Bekasi,"3275",557,344,30,183,2.0,114.68768455364086,14.073739362740058,9.0
2020-07-11,Kota Bogor,"3271",206,104,16,86,2.0,133.61876794129503,15.103529687199304,10.0
2020-07-11,Kota Cimahi,"3277",137,64,1,72,3.0,65.05424257914225,9.401586111783981,24.0
2020-07-11,Kota Cirebon,"3274",32,9,1,22,3.0,98.58084333958647,15.37724187555869,7.0
2020-07-11,Kota Depok,"3276",849,478,38,333,2.0,129.5427696182258,15.098654723244435,9.0
2020-07-11,Kota Sukabumi,"3272",46,40,0,6,2.0,127.06572039492495,16.538845959010423,9.0
2020-07-11,Kota Tasikmalaya,"3278",24,21,2,1,2.0,93.43444704863191,19.835450062722515,8.0
2020-07-12,Kabupaten Bandung,"3204",128,56,6,66,2.0,119.8717452520719,15.036758251250928,11.0
2020-07-12,Kabupaten Bandung Barat,"3217",79,47,1,31,2.0,147.87598703900304,18.168640688011543,10.0
2020-07-12,Kabupaten Bekasi,"3216",271,118,22,131,2.0,123.96544715016476,15.040265205707627,9.0
2020-07-12,Kabupaten Bogor,"3201",259,146,9,104,2.0,140.1351398300075,16.171254757350347,10.0
2020-07-12,Kabupaten Ciamis,"3207",13,5,0,8,2.0,112.90916200927259,28.121608854731697,9.0
2020-07-12,Kabupaten Cianjur,"3203",27,13,1,13,2.0,139.62177144442356,21.96546930099424,10.0
2020-07-12,Kabupaten Cirebon,"3209",19,4,2,13,2.0,107.47725742686879,20.751543893814087,8.0
2020-07-12,Kabupaten Garut,"3205",23,8,3,12,2.0,139.03279704530465,20.316009410450523,10.0
2020-07-12,Kabupaten Indramayu,"3212",36,12,3,21,2.0,166.00926272583007,23.209965646743775,9.0
2020-07-12,Kabupaten Karawang,"3215",52,12,1,39,2.0,123.3675974965885,20.170377984267986,9.0
2020-07-12,Kabupaten Kuningan,"3208",34,12,2,20,2.0,110.70978794457777,24.990903411271436,9.0
2020-07-12,Kabupaten Majalengka,"3210",7,4,1,2,2.0,125.80113495857485,23.70518739146571,8.0
2020-07-12,Kabupaten Pangandaran,"3218",17,2,0,15,2.0,166.53251500283517,24.69507389683877,9.0
2020-07-12,Kabupaten Purwakarta,"3214",35,23,1,11,2.0,117.67401781101576,21.98002908793098,9.0
2020-07-12,Kabupaten Subang,"3213",54,29,2,23,2.0,131.86204823408977,23.60512950790204,9.0
2020-07-12,Kabupaten Sukabumi,"3202",68,28,0,40,2.0,177.70874388344816,17.999989121901887,11.0
2020-07-12,Kabupaten Sumedang,"3211",19,11,0,8,2.0,127.49700980962709,18.18041329706446,10.0
2020-07-12,Kabupaten Tasikmalaya,"3206",9,1,1,7,2.0,147.27093715882035,21.797777954112277,9.0
2020-07-12,Kota Bandung,"3273",439,241,42,156,3.0,118.41094771822675,13.027127720558598,11.0
2020-07-12,Kota Banjar,"3279",12,8,1,3,2.0,103.63018226623535,23.929366046732124,6.5
2020-07-12,Kota Bekasi,"3275",560,344,30,186,2.0,126.86325722651566,14.112555247755333,10.0
2020-07-12,Kota Bogor,"3271",207,106,16,85,2.0,121.6082565790181,16.452779712535744,10.0
2020-07-12,Kota Cimahi,"3277",137,65,1,71,3.0,76.72649447875615,9.913325518810538,21.0
2020-07-12,Kota Cirebon,"3274",32,9,1,22,3.0,108.57558398579442,16.103479733577995,8.0
2020-07-12,Kota Depok,"3276",852,480,38,334,2.0,134.30755659778893,15.555625058950454,10.0
2020-07-12,Kota Sukabumi,"3272",47,40,0,7,2.0,119.71739859869017,17.474651269464683,8.0
2020-07-12,Kota Tasikmalaya,"3278",24,21,2,1,2.0,103.65933790594009,17.992025028735508,9.0
2020-07-13,Kabupaten Bandung,"3204",129,59,6,64,2.0,110.54841296150961,15.33751242029053,11.0
2020-07-13,Kabupaten Bandung Barat,"3217",79,47,1,31,2.0,137.41856961093106,17.998248417233373,10.0
2020-07-13,Kabupaten Bekasi,"3216",292,120,22,150,2.0,123.01441675237571,14.77523676981928,9.0
2020-07-13,Kabupaten Bogor,"3201",269,148,9,112,2.0,133.39827557396217,16.177347999445917,10.0
2020-07-13,Kabupaten Ciamis,"3207",13,5,0,8,2.0,108.83603065601294,28.274436131767605,9.0
2020-07-13,Kabupaten Cianjur,"3203",28,13,1,14,2.0,147.53210622248267,21.565158807778662,10.0
2020-07-13,Kabupaten Cirebon,"3209",19,4,2,13,2.0,108.43000963145289,20.546157642068533,8.0
2020-07-13,Kabupaten Garut,"3205",23,8,3,12,2.0,131.577004180235,21.58062564888421,9.0
2020-07-13,Kabupaten Indramayu,"3212",36,12,3,21,2.0,125.82014933671101,26.929802168713938,8.0
2020-07-13,Kabupaten Karawang,"3215",52,12,1,39,2.0,121.4062527075927,20.03778363853599,8.0
2020-07-13,Kabupaten Kuningan,"3208",34,12,2,20,2.0,119.98374513546992,24.387075593394616,8.0
2020-07-13,Kabupaten Majalengka,"3210",8,4,1,3,2.0,146.70597848025236,22.97520374642177,9.0
2020-07-13,Kabupaten Pangandaran,"3218",20,2,0,18,2.0,162.73180728488498,24.802459133995903,8.0
2020-07-13,Kabupaten Purwakarta,"3214",36,23,1,12,2.0,123.98811626650578,22.301986431588933,9.0
2020-07-13,Kabupaten Subang,"3213",54,29,2,23,2.0,149.56214438684728,22.903755756403438,8.5
2020-07-13,Kabupaten Sukabumi,"3202",68,28,0,40,2.0,182.31996055549675,18.767883170067847,10.0
2020-07-13,Kabupaten Sumedang,"3211",19,12,0,7,2.0,133.0565130115745,18.403160918496564,9.0
2020-07-13,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,142.90976076318114,22.43078707368582,9.0
2020-07-13,Kota Bandung,"3273",440,242,42,156,3.0,111.53086051580213,13.074439183985703,12.0
2020-07-13,Kota Banjar,"3279",12,8,1,3,2.0,116.90536225147737,26.244697387401875,4.0
2020-07-13,Kota Bekasi,"3275",583,350,30,203,2.0,123.1367306900488,14.03490816129152,10.0
2020-07-13,Kota Bogor,"3271",207,107,16,84,2.0,116.12214626392849,16.18121377420677,9.0
2020-07-13,Kota Cimahi,"3277",137,65,1,71,3.0,78.24921980957731,9.6877016036035,17.0
2020-07-13,Kota Cirebon,"3274",32,9,1,22,3.0,106.54270345363034,16.04516266943586,9.0
2020-07-13,Kota Depok,"3276",872,482,38,352,2.0,122.1823893402921,15.653143776931625,10.0
2020-07-13,Kota Sukabumi,"3272",47,40,0,7,2.0,113.19697359182538,19.432597017636265,8.0
2020-07-13,Kota Tasikmalaya,"3278",24,21,2,1,2.0,93.63637218013355,17.501201084328358,9.0
2020-07-14,Kabupaten Bandung,"3204",132,59,6,67,2.0,110.92679656562612,15.771787659864891,11.0
2020-07-14,Kabupaten Bandung Barat,"3217",79,47,1,31,2.0,130.7127423584123,17.87007669531122,10.0
2020-07-14,Kabupaten Bekasi,"3216",304,126,22,156,2.0,121.86382478741149,15.023785491519748,9.0
2020-07-14,Kabupaten Bogor,"3201",280,148,9,123,2.0,140.63557560669673,16.242264744108244,10.0
2020-07-14,Kabupaten Ciamis,"3207",13,5,0,8,2.0,130.2496652326722,28.2175684908162,9.0
2020-07-14,Kabupaten Cianjur,"3203",29,13,1,15,2.0,189.09971209728357,20.747706927359104,11.0
2020-07-14,Kabupaten Cirebon,"3209",20,4,2,14,2.0,106.11704164693504,20.18725701272987,9.0
2020-07-14,Kabupaten Garut,"3205",24,8,3,13,2.0,129.9968707957453,20.462888640144268,9.0
2020-07-14,Kabupaten Indramayu,"3212",36,12,3,21,2.0,162.6843756247258,26.316774948783543,8.5
2020-07-14,Kabupaten Karawang,"3215",54,12,1,41,2.0,121.43686547238603,20.053624742051475,8.0
2020-07-14,Kabupaten Kuningan,"3208",34,12,2,20,2.0,116.87683270946485,25.1426603151783,9.0
2020-07-14,Kabupaten Majalengka,"3210",8,4,1,3,2.0,149.4406308349298,23.164543114146408,9.0
2020-07-14,Kabupaten Pangandaran,"3218",20,2,0,18,1.0,188.42804336547852,24.41931727125838,11.0
2020-07-14,Kabupaten Purwakarta,"3214",37,23,1,13,2.0,117.11584747000916,21.378326996276368,9.0
2020-07-14,Kabupaten Subang,"3213",55,29,2,24,2.0,142.6109049108964,23.219379243216938,9.0
2020-07-14,Kabupaten Sukabumi,"3202",70,28,0,42,2.0,186.0977055568321,18.712735572282007,10.0
2020-07-14,Kabupaten Sumedang,"3211",19,12,0,7,2.0,128.4775221901188,19.58129771153994,10.0
2020-07-14,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,117.59258204715353,23.34906271813621,8.0
2020-07-14,Kota Bandung,"3273",444,245,42,157,3.0,109.65855886790673,13.358756194014566,11.0
2020-07-14,Kota Banjar,"3279",12,8,1,3,2.0,94.61057877540588,25.667868673801422,7.0
2020-07-14,Kota Bekasi,"3275",594,360,30,204,2.0,122.10738358345363,14.07531689665489,10.0
2020-07-14,Kota Bogor,"3271",208,114,16,78,2.0,118.15094520254661,16.38187099688722,9.0
2020-07-14,Kota Cimahi,"3277",137,66,1,70,3.0,78.35732870151342,9.9152533695076,20.0
2020-07-14,Kota Cirebon,"3274",32,9,1,22,3.0,107.21906085618198,16.229965501477103,8.0
2020-07-14,Kota Depok,"3276",895,483,38,374,2.0,119.91077895959218,16.219520550417272,10.0
2020-07-14,Kota Sukabumi,"3272",47,40,0,7,2.0,124.2303981220021,17.892321346437228,9.0
2020-07-14,Kota Tasikmalaya,"3278",24,21,2,1,2.0,99.1453577085983,18.004467254461243,8.0
2020-07-15,Kabupaten Bandung,"3204",135,60,6,69,2.0,112.52235937852126,16.004585822434215,10.0
2020-07-15,Kabupaten Bandung Barat,"3217",79,49,1,29,2.0,127.79140143621535,18.090994346283733,9.0
2020-07-15,Kabupaten Bekasi,"3216",313,132,23,158,2.0,127.01796984453622,15.267347380173588,9.0
2020-07-15,Kabupaten Bogor,"3201",288,150,9,129,2.0,142.5177525179134,16.283229268904634,10.0
2020-07-15,Kabupaten Ciamis,"3207",13,5,0,8,2.0,115.91340281348346,27.57710234183726,9.0
2020-07-15,Kabupaten Cianjur,"3203",31,13,1,17,2.0,178.56884143308807,20.778167652743896,11.0
2020-07-15,Kabupaten Cirebon,"3209",24,4,2,18,2.0,115.76323396021571,20.116561020783635,9.0
2020-07-15,Kabupaten Garut,"3205",24,11,3,10,2.0,126.96376032177128,21.1503413108907,9.0
2020-07-15,Kabupaten Indramayu,"3212",36,13,3,20,2.0,120.15827638176596,24.844409405046207,8.0
2020-07-15,Kabupaten Karawang,"3215",56,21,1,34,2.0,133.44551640666424,20.302890834385668,8.0
2020-07-15,Kabupaten Kuningan,"3208",41,12,2,27,2.0,107.99029849904828,24.60644923480211,9.0
2020-07-15,Kabupaten Majalengka,"3210",8,4,1,3,2.0,128.7538569340339,22.292167943257553,9.0
2020-07-15,Kabupaten Pangandaran,"3218",21,2,0,19,1.0,181.3490492876838,26.640511323423947,7.5
2020-07-15,Kabupaten Purwakarta,"3214",38,25,1,12,2.0,125.7152366379852,20.850587500675537,8.0
2020-07-15,Kabupaten Subang,"3213",59,32,2,25,2.0,132.7501197742049,22.603731064280126,9.0
2020-07-15,Kabupaten Sukabumi,"3202",73,29,0,44,2.0,194.05920318217474,17.421864541884904,12.0
2020-07-15,Kabupaten Sumedang,"3211",21,12,0,9,2.0,126.63172644623054,17.844524332314485,10.0
2020-07-15,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,126.71977353937486,22.365017853063694,9.5
2020-07-15,Kota Bandung,"3273",449,282,42,125,3.0,110.01498129674873,13.349820195802852,11.0
2020-07-15,Kota Banjar,"3279",12,8,1,3,2.0,110.55782136462983,24.4349125964301,7.0
2020-07-15,Kota Bekasi,"3275",610,378,30,202,2.0,120.95175724533817,14.404083432750792,10.0
2020-07-15,Kota Bogor,"3271",208,123,16,69,2.0,114.25653498837737,16.407399896253533,9.0
2020-07-15,Kota Cimahi,"3277",137,67,1,69,3.0,79.0138185260239,10.904787382778455,15.0
2020-07-15,Kota Cirebon,"3274",32,9,1,22,3.0,112.30121415425715,16.32328898712779,8.0
2020-07-15,Kota Depok,"3276",900,519,38,343,2.0,124.8434136092879,15.776984131996771,9.0
2020-07-15,Kota Sukabumi,"3272",50,41,0,9,2.0,118.77109934871358,18.048927047198877,9.0
2020-07-15,Kota Tasikmalaya,"3278",24,21,2,1,2.0,95.53360931961625,18.456087757039953,9.0
2020-07-16,Kabupaten Bandung,"3204",147,60,6,81,2.0,115.24621091171049,15.836843770389825,10.0
2020-07-16,Kabupaten Bandung Barat,"3217",79,50,1,28,2.0,126.44027706202615,18.345007326655786,10.0
2020-07-16,Kabupaten Bekasi,"3216",317,141,23,153,2.0,125.67227985592126,14.907568622704721,9.0
2020-07-16,Kabupaten Bogor,"3201",291,154,9,128,2.0,137.38634332102797,16.28398603390912,10.0
2020-07-16,Kabupaten Ciamis,"3207",13,5,0,8,2.0,115.51495406610502,27.933122842431928,9.0
2020-07-16,Kabupaten Cianjur,"3203",31,13,1,17,2.0,146.5458002033575,21.087072014097664,10.0
2020-07-16,Kabupaten Cirebon,"3209",24,4,2,18,2.0,117.61293192522241,19.70474022408144,8.0
2020-07-16,Kabupaten Garut,"3205",24,11,3,10,2.0,130.15306389509743,20.227382803585993,9.0
2020-07-16,Kabupaten Indramayu,"3212",36,13,3,20,2.0,135.51003456115723,25.492655657514742,9.0
2020-07-16,Kabupaten Karawang,"3215",59,21,1,37,2.0,127.20440548203557,19.969150062545715,9.0
2020-07-16,Kabupaten Kuningan,"3208",41,12,2,27,2.0,118.43944590180008,24.46686746235247,9.0
2020-07-16,Kabupaten Majalengka,"3210",8,4,1,3,2.0,128.8950991197066,23.191740214824677,8.0
2020-07-16,Kabupaten Pangandaran,"3218",21,2,0,19,1.5,130.55670356750488,27.540245923128996,9.0
2020-07-16,Kabupaten Purwakarta,"3214",38,25,1,12,2.0,123.45746814264163,21.23657557806735,9.0
2020-07-16,Kabupaten Subang,"3213",59,32,2,25,2.0,139.86525564658933,23.99511941177089,9.0
2020-07-16,Kabupaten Sukabumi,"3202",73,29,0,44,2.0,184.78272531612825,18.505727752610984,11.0
2020-07-16,Kabupaten Sumedang,"3211",21,12,0,9,2.0,123.81455423709433,18.37691380407499,10.0
2020-07-16,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,137.90123646541014,22.148127615623583,10.0
2020-07-16,Kota Bandung,"3273",451,283,42,126,3.0,116.87927036207628,13.07917921318009,11.0
2020-07-16,Kota Banjar,"3279",12,8,1,3,2.0,102.22282098468982,22.987095205407392,8.0
2020-07-16,Kota Bekasi,"3275",610,381,30,199,2.0,119.74230313706184,14.192020616194036,10.0
2020-07-16,Kota Bogor,"3271",208,127,16,65,2.0,114.71964435703707,16.66742495787854,9.0
2020-07-16,Kota Cimahi,"3277",138,73,1,64,3.0,88.97577536206964,10.51979629218881,15.0
2020-07-16,Kota Cirebon,"3274",32,9,1,22,3.0,110.88912152660136,15.19266606155707,8.0
2020-07-16,Kota Depok,"3276",910,528,38,344,2.0,127.07786426809508,15.691126209690914,10.0
2020-07-16,Kota Sukabumi,"3272",51,41,0,10,2.0,112.31550516401019,18.272440711089544,8.0
2020-07-16,Kota Tasikmalaya,"3278",24,21,2,1,2.0,98.51377708681169,16.981096506118774,9.0
2020-07-18,Kabupaten Bandung,"3204",159,65,6,88,2.0,137.80572102945612,15.699807153271175,12.0
2020-07-18,Kabupaten Bandung Barat,"3217",83,50,1,32,2.0,158.26683001756257,16.630253686449407,11.0
2020-07-18,Kabupaten Bekasi,"3216",325,158,25,142,2.0,119.98300825768962,14.519541917399469,9.0
2020-07-18,Kabupaten Bogor,"3201",296,166,9,121,2.0,161.45821491935746,15.233115464924303,11.0
2020-07-18,Kabupaten Ciamis,"3207",13,6,0,7,2.0,115.27236737703022,27.42220722539273,10.0
2020-07-18,Kabupaten Cianjur,"3203",36,14,1,21,2.0,221.07703528214026,19.05348721954157,12.0
2020-07-18,Kabupaten Cirebon,"3209",26,4,2,20,2.0,111.29696839640364,19.828286542801486,9.0
2020-07-18,Kabupaten Garut,"3205",24,12,3,9,2.0,151.46057557200527,20.285920361409318,11.0
2020-07-18,Kabupaten Indramayu,"3212",40,13,4,23,2.0,130.02601546135503,25.68834327730004,8.0
2020-07-18,Kabupaten Karawang,"3215",61,21,1,39,2.0,129.63385530577168,19.916533272927616,8.0
2020-07-18,Kabupaten Kuningan,"3208",41,13,2,26,2.0,124.51453735037757,23.915417763138798,10.0
2020-07-18,Kabupaten Majalengka,"3210",8,4,1,3,2.0,126.7449267080852,22.07066764150347,9.0
2020-07-18,Kabupaten Pangandaran,"3218",21,3,0,18,2.0,211.55521978848222,25.273434141407844,9.0
2020-07-18,Kabupaten Purwakarta,"3214",40,26,1,13,2.0,129.00912043456222,19.74884373416622,10.0
2020-07-18,Kabupaten Subang,"3213",60,32,2,26,2.0,134.18864837376682,22.90579748832875,10.0
2020-07-18,Kabupaten Sukabumi,"3202",74,29,0,45,2.0,175.33551359412306,18.50059711736745,11.0
2020-07-18,Kabupaten Sumedang,"3211",21,13,0,8,2.0,141.8303549327021,19.22055017761562,10.0
2020-07-18,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,151.09800029608252,22.262023159935566,10.0
2020-07-18,Kota Bandung,"3273",478,287,42,149,3.0,98.01423572951097,13.912932448717264,10.0
2020-07-18,Kota Banjar,"3279",12,8,1,3,2.0,115.28066764244666,22.812809782761793,7.0
2020-07-18,Kota Bekasi,"3275",616,391,30,195,2.0,106.12700732863429,14.142459483941396,9.0
2020-07-18,Kota Bogor,"3271",211,128,16,67,2.0,128.33817035395924,15.325269113654215,10.0
2020-07-18,Kota Cimahi,"3277",143,77,1,65,3.0,64.13050960299756,10.569186790316712,19.0
2020-07-18,Kota Cirebon,"3274",33,9,1,23,3.0,104.07767509377521,16.912393050997153,9.0
2020-07-18,Kota Depok,"3276",932,539,38,355,2.0,123.34280650609531,15.748906265056718,10.0
2020-07-18,Kota Sukabumi,"3272",52,41,0,11,2.0,114.52398515630651,17.780031926102108,8.5
2020-07-18,Kota Tasikmalaya,"3278",24,22,2,0,2.0,95.83765070061935,18.877044345621478,8.0
2020-07-19,Kabupaten Bandung,"3204",160,65,6,89,2.0,117.71061234155489,16.129959237605597,10.0
2020-07-19,Kabupaten Bandung Barat,"3217",84,50,1,33,2.0,125.22046625563294,18.40249301156143,9.0
2020-07-19,Kabupaten Bekasi,"3216",331,162,25,144,2.0,118.21539681327081,15.130650522332912,9.0
2020-07-19,Kabupaten Bogor,"3201",298,166,9,123,2.0,134.62041052400713,16.501363874240937,10.0
2020-07-19,Kabupaten Ciamis,"3207",13,6,0,7,2.0,113.85356512256698,27.91225023129407,8.0
2020-07-19,Kabupaten Cianjur,"3203",36,14,1,21,2.0,149.63747051608178,21.27957665945894,10.0
2020-07-19,Kabupaten Cirebon,"3209",27,4,2,21,2.0,111.61866802955741,20.592109458660012,9.0
2020-07-19,Kabupaten Garut,"3205",24,12,3,9,2.0,139.923376155805,21.43142050278338,9.0
2020-07-19,Kabupaten Indramayu,"3212",40,13,4,23,2.0,124.47647938925839,25.55570557554798,8.0
2020-07-19,Kabupaten Karawang,"3215",63,21,1,41,2.0,123.8861111549482,19.465344129359885,8.0
2020-07-19,Kabupaten Kuningan,"3208",41,13,2,26,2.0,112.25573074641486,25.29302967710448,9.0
2020-07-19,Kabupaten Majalengka,"3210",8,4,1,3,2.0,135.96497203906378,22.009675959746044,9.0
2020-07-19,Kabupaten Pangandaran,"3218",21,3,0,18,2.0,137.6781701480641,25.97070598602295,10.0
2020-07-19,Kabupaten Purwakarta,"3214",40,26,1,13,2.0,122.42338060990475,22.04395078814201,9.0
2020-07-19,Kabupaten Subang,"3213",61,32,2,27,2.0,135.24862098693848,24.555886276837054,9.0
2020-07-19,Kabupaten Sukabumi,"3202",74,29,0,45,2.0,164.330179500147,18.563779367080436,10.0
2020-07-19,Kabupaten Sumedang,"3211",21,13,0,8,2.0,117.16922671123616,18.743807636997076,9.0
2020-07-19,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,113.24653718491231,23.262528360382586,9.0
2020-07-19,Kota Bandung,"3273",478,287,42,149,3.0,103.23063832987457,13.21957798832554,11.0
2020-07-19,Kota Banjar,"3279",12,8,1,3,2.0,106.61882197062174,23.126719760894776,7.0
2020-07-19,Kota Bekasi,"3275",619,391,30,198,2.0,116.98428724891227,14.347041252700997,10.0
2020-07-19,Kota Bogor,"3271",213,128,16,69,2.0,111.71951031596244,16.492970804742722,9.0
2020-07-19,Kota Cimahi,"3277",143,77,1,65,3.0,80.97201975186665,12.270169502000014,11.0
2020-07-19,Kota Cirebon,"3274",33,9,1,23,3.0,102.76054039001465,15.94362014594831,9.0
2020-07-19,Kota Depok,"3276",939,539,38,362,2.0,122.28520913869646,16.095972702661435,10.0
2020-07-19,Kota Sukabumi,"3272",52,41,0,11,2.0,109.50138263141407,18.553288607036365,8.0
2020-07-19,Kota Tasikmalaya,"3278",24,22,2,0,2.0,85.7323954472175,18.308749923339256,9.0
2020-07-20,Kabupaten Bandung,"3204",165,65,6,94,2.0,119.9185664329303,17.633926179899266,9.0
2020-07-20,Kabupaten Bandung Barat,"3217",84,50,1,33,2.0,131.5240674079993,18.826098392025017,10.0
2020-07-20,Kabupaten Bekasi,"3216",335,191,26,118,2.0,115.97658712464568,15.197546856961916,10.0
2020-07-20,Kabupaten Bogor,"3201",300,175,9,116,2.0,129.0222908038068,16.71377012247409,10.0
2020-07-20,Kabupaten Ciamis,"3207",13,6,0,7,2.0,121.0844456947456,27.604710740558172,9.0
2020-07-20,Kabupaten Cianjur,"3203",36,15,1,20,2.0,142.67472887175035,21.733846740505296,10.0
2020-07-20,Kabupaten Cirebon,"3209",27,4,3,20,2.0,104.30611598107123,21.51451704304339,9.0
2020-07-20,Kabupaten Garut,"3205",29,17,3,9,2.0,129.72017476913777,21.293885191387318,9.0
2020-07-20,Kabupaten Indramayu,"3212",40,13,4,23,2.0,162.50660933847502,23.861314871179776,9.0
2020-07-20,Kabupaten Karawang,"3215",63,21,1,41,2.0,130.2875183136109,20.37434152091842,9.0
2020-07-20,Kabupaten Kuningan,"3208",47,13,2,32,2.0,103.53228080819507,25.109895312458004,9.0
2020-07-20,Kabupaten Majalengka,"3210",8,4,1,3,2.0,134.23394760252938,23.675847842579795,9.0
2020-07-20,Kabupaten Pangandaran,"3218",21,3,0,18,2.0,179.06591081619263,24.091163605451584,9.0
2020-07-20,Kabupaten Purwakarta,"3214",40,27,1,12,2.0,113.56733358823337,23.5525559981664,9.0
2020-07-20,Kabupaten Subang,"3213",61,32,2,27,2.0,138.5224518335166,22.806527164803832,10.0
2020-07-20,Kabupaten Sukabumi,"3202",74,30,0,44,2.0,185.0272761130245,17.717460103140546,11.0
2020-07-20,Kabupaten Sumedang,"3211",21,15,0,6,2.0,137.12056683219052,19.549237444439036,10.0
2020-07-20,Kabupaten Tasikmalaya,"3206",11,1,1,9,2.0,130.8041401963737,22.810618642586558,8.0
2020-07-20,Kota Bandung,"3273",482,293,42,147,3.0,99.56493371674509,12.919329100341509,12.0
2020-07-20,Kota Banjar,"3279",12,8,1,3,2.0,138.79070477369356,23.200885830855952,6.0
2020-07-20,Kota Bekasi,"3275",620,404,30,186,2.0,117.59389985119749,14.040580866115832,10.0
2020-07-20,Kota Bogor,"3271",250,136,16,98,2.0,108.80022818889093,17.14522739841577,9.0
2020-07-20,Kota Cimahi,"3277",145,78,2,65,2.0,99.77503630694221,15.75402696849474,10.0
2020-07-20,Kota Cirebon,"3274",33,10,1,22,3.0,101.49852498372395,16.89975433060617,8.0
2020-07-20,Kota Depok,"3276",983,600,39,344,2.0,111.98294207725374,16.272848645006178,9.0
2020-07-20,Kota Sukabumi,"3272",52,41,0,11,2.0,118.85718769309796,18.015684727018915,9.0
2020-07-20,Kota Tasikmalaya,"3278",24,22,2,0,2.0,89.46120501088572,17.250565298311002,9.0
2020-07-21,Kabupaten Bandung,"3204",172,65,6,101,2.0,117.74051041481712,17.770862089547244,9.0
2020-07-21,Kabupaten Bandung Barat,"3217",84,50,2,32,2.0,128.6679595527704,18.300910425945233,9.0
2020-07-21,Kabupaten Bekasi,"3216",337,193,27,117,2.0,132.9043771347373,14.695190103139593,9.0
2020-07-21,Kabupaten Bogor,"3201",301,198,9,94,2.0,131.48744214217433,16.333532398564394,9.0
2020-07-21,Kabupaten Ciamis,"3207",13,6,0,7,2.0,121.05614169138782,27.081218921013598,8.0
2020-07-21,Kabupaten Cianjur,"3203",36,15,1,20,2.0,149.18364705769753,20.62892964321421,10.0
2020-07-21,Kabupaten Cirebon,"3209",37,4,3,30,2.0,105.99513158162435,20.552699908301943,8.0
2020-07-21,Kabupaten Garut,"3205",29,17,3,9,2.0,125.6302384467974,20.82905858575481,9.0
2020-07-21,Kabupaten Indramayu,"3212",40,13,4,23,1.0,128.063746999363,27.476137587261682,8.0
2020-07-21,Kabupaten Karawang,"3215",67,21,1,45,2.0,181.61601723564996,19.663420991854625,8.0
2020-07-21,Kabupaten Kuningan,"3208",48,13,2,33,2.0,103.39656066894531,24.112306801730362,8.0
2020-07-21,Kabupaten Majalengka,"3210",8,4,1,3,2.0,129.97215246646962,23.61435564866303,8.0
2020-07-21,Kabupaten Pangandaran,"3218",21,3,0,18,1.5,234.68042373657227,21.897241830825806,8.0
2020-07-21,Kabupaten Purwakarta,"3214",43,27,1,15,2.0,121.07122316333148,21.610333806805762,8.0
2020-07-21,Kabupaten Subang,"3213",61,34,2,25,2.0,123.60078388149455,25.004838230246204,9.0
2020-07-21,Kabupaten Sukabumi,"3202",75,30,0,45,2.0,165.17152269552167,18.295443646840894,10.0
2020-07-21,Kabupaten Sumedang,"3211",23,15,0,8,2.0,126.20421708701313,19.39770747060361,9.0
2020-07-21,Kabupaten Tasikmalaya,"3206",15,1,1,13,2.0,127.7233075044593,22.317357416542208,9.0
2020-07-21,Kota Bandung,"3273",483,310,42,131,3.0,99.9799861149514,13.169718038105298,11.0
2020-07-21,Kota Banjar,"3279",12,8,1,3,2.0,97.752516746521,25.64710445702076,6.5
2020-07-21,Kota Bekasi,"3275",625,419,31,175,2.0,118.00965175881291,14.187706832794953,9.0
